timestamp,db
01/07/2014 13:30:55,81.2
01/07/2014 13:30:56,82.7
01/07/2014 13:30:57,83.5
01/07/2014 13:30:58,75.9
01/07/2014 13:30:59,81.8
01/07/2014 13:31:00,83.4
01/07/2014 13:31:01,84.6
01/07/2014 13:31:02,83.1
01/07/2014 13:31:03,81.7
01/07/2014 13:31:04,82.3
01/07/2014 13:31:05,80
01/07/2014 13:31:06,84.1
01/07/2014 13:31:07,82.1
01/07/2014 13:31:08,83.4
01/07/2014 13:31:09,83.3
01/07/2014 13:31:10,83
01/07/2014 13:31:11,83.2
01/07/2014 13:31:12,83.1
01/07/2014 13:31:13,78.7
01/07/2014 13:31:14,84.2
01/07/2014 13:31:15,84.3
01/07/2014 13:31:16,83.7
01/07/2014 13:31:17,82.1
01/07/2014 13:31:18,84.8
01/07/2014 13:31:19,85.5
01/07/2014 13:31:20,84.2
01/07/2014 13:31:21,85.2
01/07/2014 13:31:22,85.5
01/07/2014 13:31:23,83.3
01/07/2014 13:31:24,84.7
01/07/2014 13:31:25,87.3
01/07/2014 13:31:26,84.9
01/07/2014 13:31:27,87.4
01/07/2014 13:31:28,85.5
01/07/2014 13:31:29,85.9
01/07/2014 13:31:30,84
01/07/2014 13:31:31,85.5
01/07/2014 13:31:32,85.5
01/07/2014 13:31:33,85.8
01/07/2014 13:31:34,85.3
01/07/2014 13:31:35,81.8
01/07/2014 13:31:36,84.3
01/07/2014 13:31:37,81.9
01/07/2014 13:31:38,83
01/07/2014 13:31:39,82.3
01/07/2014 13:31:40,84.6
01/07/2014 13:31:41,82.3
01/07/2014 13:31:42,82.8
01/07/2014 13:31:43,85.5
01/07/2014 13:31:44,85.1
01/07/2014 13:31:45,84.2
01/07/2014 13:31:46,86.5
01/07/2014 13:31:47,81.4
01/07/2014 13:31:48,84.1
01/07/2014 13:31:49,76.7
01/07/2014 13:31:50,84.4
01/07/2014 13:31:51,84.8
01/07/2014 13:31:52,80.1
01/07/2014 13:31:53,81.9
01/07/2014 13:31:54,86.9
01/07/2014 13:31:55,84.1
01/07/2014 13:31:56,86
01/07/2014 13:31:57,85.2
01/07/2014 13:31:58,83
01/07/2014 13:31:59,84.3
01/07/2014 13:32:00,84.1
01/07/2014 13:32:01,82.9
01/07/2014 13:32:02,81.8
01/07/2014 13:32:03,85.4
01/07/2014 13:32:04,87.1
01/07/2014 13:32:05,85.9
01/07/2014 13:32:06,85.7
01/07/2014 13:32:07,86.4
01/07/2014 13:32:08,86.7
01/07/2014 13:32:09,85.9
01/07/2014 13:32:10,96.4
01/07/2014 13:32:11,93.8
01/07/2014 13:32:12,91.3
01/07/2014 13:32:13,86.7
01/07/2014 13:32:14,86.8
01/07/2014 13:32:15,85.9
01/07/2014 13:32:16,87.6
01/07/2014 13:32:17,87.8
01/07/2014 13:32:18,88.8
01/07/2014 13:32:19,87.7
01/07/2014 13:32:20,96.8
01/07/2014 13:32:21,97.8
01/07/2014 13:32:22,92.1
01/07/2014 13:32:23,86.4
01/07/2014 13:32:24,88.4
01/07/2014 13:32:25,88.2
01/07/2014 13:32:26,96.9
01/07/2014 13:32:27,90.3
01/07/2014 13:32:28,91.1
01/07/2014 13:32:29,87
01/07/2014 13:32:30,87.7
01/07/2014 13:32:31,88
01/07/2014 13:32:32,87.3
01/07/2014 13:32:33,86
01/07/2014 13:32:34,86.9
01/07/2014 13:32:35,83.9
01/07/2014 13:32:36,89.9
01/07/2014 13:32:37,87.1
01/07/2014 13:32:38,87.3
01/07/2014 13:32:39,88.2
01/07/2014 13:32:40,86.4
01/07/2014 13:32:41,84.9
01/07/2014 13:32:42,87.3
01/07/2014 13:32:43,87.5
01/07/2014 13:32:44,85.9
01/07/2014 13:32:45,88.1
01/07/2014 13:32:46,84.1
01/07/2014 13:32:47,88.3
01/07/2014 13:32:48,85.6
01/07/2014 13:32:49,85.8
01/07/2014 13:32:50,86.1
01/07/2014 13:32:51,84.4
01/07/2014 13:32:52,87
01/07/2014 13:32:53,85.7
01/07/2014 13:32:54,87.3
01/07/2014 13:32:55,86.5
01/07/2014 13:32:56,87.2
01/07/2014 13:32:57,82.6
01/07/2014 13:32:58,86.8
01/07/2014 13:32:59,86.3
01/07/2014 13:33:00,86.3
01/07/2014 13:33:01,89
01/07/2014 13:33:02,87.5
01/07/2014 13:33:03,86.6
01/07/2014 13:33:04,83.5
01/07/2014 13:33:05,86.2
01/07/2014 13:33:06,79.9
01/07/2014 13:33:07,83.8
01/07/2014 13:33:08,80.7
01/07/2014 13:33:09,85.5
01/07/2014 13:33:10,83.2
01/07/2014 13:33:11,84.1
01/07/2014 13:33:12,83.4
01/07/2014 13:33:13,85
01/07/2014 13:33:14,83.4
01/07/2014 13:33:15,84.8
01/07/2014 13:33:16,85.7
01/07/2014 13:33:17,87.3
01/07/2014 13:33:18,83
01/07/2014 13:33:19,86.2
01/07/2014 13:33:20,86.4
01/07/2014 13:33:21,85.2
01/07/2014 13:33:22,85.4
01/07/2014 13:33:23,84.4
01/07/2014 13:33:24,77.4
01/07/2014 13:33:25,83.3
01/07/2014 13:33:26,83
01/07/2014 13:33:27,83.8
01/07/2014 13:33:28,85.9
01/07/2014 13:33:29,80.7
01/07/2014 13:33:30,82.6
01/07/2014 13:33:31,84.2
01/07/2014 13:33:32,87.1
01/07/2014 13:33:33,88.9
01/07/2014 13:33:34,86.2
01/07/2014 13:33:35,85.2
01/07/2014 13:33:36,85.1
01/07/2014 13:33:37,86.7
01/07/2014 13:33:38,83.1
01/07/2014 13:33:39,85.6
01/07/2014 13:33:40,83.4
01/07/2014 13:33:41,83.4
01/07/2014 13:33:42,82.6
01/07/2014 13:33:43,85
01/07/2014 13:33:44,85.1
01/07/2014 13:33:45,84.3
01/07/2014 13:33:46,84.1
01/07/2014 13:33:47,85.9
01/07/2014 13:33:48,84.9
01/07/2014 13:33:49,82
01/07/2014 13:33:50,85.3
01/07/2014 13:33:51,84.4
01/07/2014 13:33:52,83.7
01/07/2014 13:33:53,86.9
01/07/2014 13:33:54,85.7
01/07/2014 13:33:55,79.2
01/07/2014 13:33:56,86.1
01/07/2014 13:33:57,85.2
01/07/2014 13:33:58,83.3
01/07/2014 13:33:59,85.8
01/07/2014 13:34:00,83.3
01/07/2014 13:34:01,84.7
01/07/2014 13:34:02,84.6
01/07/2014 13:34:03,82.9
01/07/2014 13:34:04,85.5
01/07/2014 13:34:05,85.7
01/07/2014 13:34:06,83.4
01/07/2014 13:34:07,83.8
01/07/2014 13:34:08,86.6
01/07/2014 13:34:09,84.5
01/07/2014 13:34:10,86.3
01/07/2014 13:34:11,85.2
01/07/2014 13:34:12,85.8
01/07/2014 13:34:13,82.6
01/07/2014 13:34:14,84.8
01/07/2014 13:34:15,83.5
01/07/2014 13:34:16,85
01/07/2014 13:34:17,86.1
01/07/2014 13:34:18,88.1
01/07/2014 13:34:19,86.3
01/07/2014 13:34:20,87
01/07/2014 13:34:21,83.2
01/07/2014 13:34:22,82.4
01/07/2014 13:34:23,86.1
01/07/2014 13:34:24,84.1
01/07/2014 13:34:25,86.9
01/07/2014 13:34:26,84.8
01/07/2014 13:34:27,84.9
01/07/2014 13:34:28,83.5
01/07/2014 13:34:29,84.6
01/07/2014 13:34:30,84.2
01/07/2014 13:34:31,84.9
01/07/2014 13:34:32,84.8
01/07/2014 13:34:33,83.8
01/07/2014 13:34:34,81.1
01/07/2014 13:34:35,83.8
01/07/2014 13:34:36,85.4
01/07/2014 13:34:37,82.9
01/07/2014 13:34:38,84.3
01/07/2014 13:34:39,83.7
01/07/2014 13:34:40,84.6
01/07/2014 13:34:41,84.6
01/07/2014 13:34:42,84.2
01/07/2014 13:34:43,81.7
01/07/2014 13:34:44,84
01/07/2014 13:34:45,83.2
01/07/2014 13:34:46,79.7
01/07/2014 13:34:47,83.8
01/07/2014 13:34:48,78.5
01/07/2014 13:34:49,86.5
01/07/2014 13:34:50,79.9
01/07/2014 13:34:51,85.5
01/07/2014 13:34:52,85.3
01/07/2014 13:34:53,82.4
01/07/2014 13:34:54,82.1
01/07/2014 13:34:55,85.2
01/07/2014 13:34:56,84.2
01/07/2014 13:34:57,83
01/07/2014 13:34:58,84.4
01/07/2014 13:34:59,82.3
01/07/2014 13:35:00,83.2
01/07/2014 13:35:01,86.4
01/07/2014 13:35:02,81.1
01/07/2014 13:35:03,85.6
01/07/2014 13:35:04,85.1
01/07/2014 13:35:05,83.3
01/07/2014 13:35:06,86.8
01/07/2014 13:35:07,83.9
01/07/2014 13:35:08,86.3
01/07/2014 13:35:09,78.2
01/07/2014 13:35:10,80.9
01/07/2014 13:35:11,86
01/07/2014 13:35:12,82.2
01/07/2014 13:35:13,79.2
01/07/2014 13:35:14,83.8
01/07/2014 13:35:15,84.9
01/07/2014 13:35:16,81.7
01/07/2014 13:35:17,84.7
01/07/2014 13:35:18,85.2
01/07/2014 13:35:19,79.8
01/07/2014 13:35:20,84.8
01/07/2014 13:35:21,82.2
01/07/2014 13:35:22,80.1
01/07/2014 13:35:23,86.7
01/07/2014 13:35:24,85.4
01/07/2014 13:35:25,87.1
01/07/2014 13:35:26,89.5
01/07/2014 13:35:27,93.5
01/07/2014 13:35:28,94.8
01/07/2014 13:35:29,87
01/07/2014 13:35:30,83.9
01/07/2014 13:35:31,86
01/07/2014 13:35:32,87.2
01/07/2014 13:35:33,85.6
01/07/2014 13:35:34,86
01/07/2014 13:35:35,84.8
01/07/2014 13:35:36,84.9
01/07/2014 13:35:37,85.4
01/07/2014 13:35:38,81.4
01/07/2014 13:35:39,84.9
01/07/2014 13:35:40,86.7
01/07/2014 13:35:41,78.5
01/07/2014 13:35:42,83.4
01/07/2014 13:35:43,86.2
01/07/2014 13:35:44,86
01/07/2014 13:35:45,87
01/07/2014 13:35:46,84.3
01/07/2014 13:35:47,89.7
01/07/2014 13:35:48,90.4
01/07/2014 13:35:49,81.6
01/07/2014 13:35:50,86.7
01/07/2014 13:35:51,82.7
01/07/2014 13:35:52,85.4
01/07/2014 13:35:53,80
01/07/2014 13:35:54,88.2
01/07/2014 13:35:55,85
01/07/2014 13:35:56,85.5
01/07/2014 13:35:57,85.2
01/07/2014 13:35:58,88.1
01/07/2014 13:35:59,87.7
01/07/2014 13:36:00,86.4
01/07/2014 13:36:01,85.7
01/07/2014 13:36:02,79.7
01/07/2014 13:36:03,89.1
01/07/2014 13:36:04,93.3
01/07/2014 13:36:05,98.9
01/07/2014 13:36:06,101
01/07/2014 13:36:07,94.3
01/07/2014 13:36:08,95.8
01/07/2014 13:36:09,96.8
01/07/2014 13:36:10,94.7
01/07/2014 13:36:11,90.5
01/07/2014 13:36:12,89.4
01/07/2014 13:36:13,87.7
01/07/2014 13:36:14,86.3
01/07/2014 13:36:15,82.3
01/07/2014 13:36:16,81.3
01/07/2014 13:36:17,84.5
01/07/2014 13:36:18,80
01/07/2014 13:36:19,79
01/07/2014 13:36:20,86.6
01/07/2014 13:36:21,85.7
01/07/2014 13:36:22,76.9
01/07/2014 13:36:23,79.6
01/07/2014 13:36:24,80.7
01/07/2014 13:36:25,80.8
01/07/2014 13:36:26,80.1
01/07/2014 13:36:27,82.9
01/07/2014 13:36:28,87.1
01/07/2014 13:36:29,86.5
01/07/2014 13:36:30,83.7
01/07/2014 13:36:31,83.4
01/07/2014 13:36:32,81.2
01/07/2014 13:36:33,84
01/07/2014 13:36:34,86.2
01/07/2014 13:36:35,85.5
01/07/2014 13:36:36,84.2
01/07/2014 13:36:37,83.2
01/07/2014 13:36:38,85.3
01/07/2014 13:36:39,80.8
01/07/2014 13:36:40,87.3
01/07/2014 13:36:41,83.6
01/07/2014 13:36:42,86.5
01/07/2014 13:36:43,83.8
01/07/2014 13:36:44,80.8
01/07/2014 13:36:45,86.2
01/07/2014 13:36:46,83.2
01/07/2014 13:36:47,81.2
01/07/2014 13:36:48,87.9
01/07/2014 13:36:49,80.4
01/07/2014 13:36:50,83.5
01/07/2014 13:36:51,85.6
01/07/2014 13:36:52,84.3
01/07/2014 13:36:53,73
01/07/2014 13:36:54,82.8
01/07/2014 13:36:55,84.5
01/07/2014 13:36:56,82.6
01/07/2014 13:36:57,85.7
01/07/2014 13:36:58,81.5
01/07/2014 13:36:59,83.9
01/07/2014 13:37:00,83.5
01/07/2014 13:37:01,84.4
01/07/2014 13:37:02,75
01/07/2014 13:37:03,84.3
01/07/2014 13:37:04,83.6
01/07/2014 13:37:05,83.6
01/07/2014 13:37:06,82.6
01/07/2014 13:37:07,82.4
01/07/2014 13:37:08,82.9
01/07/2014 13:37:09,78.7
01/07/2014 13:37:10,84.1
01/07/2014 13:37:11,83.3
01/07/2014 13:37:12,82.1
01/07/2014 13:37:13,83.8
01/07/2014 13:37:14,86.1
01/07/2014 13:37:15,85.5
01/07/2014 13:37:16,84.9
01/07/2014 13:37:17,85.9
01/07/2014 13:37:18,83.1
01/07/2014 13:37:19,80.4
01/07/2014 13:37:20,83
01/07/2014 13:37:21,84.7
01/07/2014 13:37:22,82.4
01/07/2014 13:37:23,80.5
01/07/2014 13:37:24,82.3
01/07/2014 13:37:25,82.5
01/07/2014 13:37:26,84.1
01/07/2014 13:37:27,80.5
01/07/2014 13:37:28,83.6
01/07/2014 13:37:29,81.8
01/07/2014 13:37:30,86
01/07/2014 13:37:31,82.9
01/07/2014 13:37:32,84.6
01/07/2014 13:37:33,82.6
01/07/2014 13:37:34,82.5
01/07/2014 13:37:35,80.2
01/07/2014 13:37:36,82.9
01/07/2014 13:37:37,81
01/07/2014 13:37:38,83.1
01/07/2014 13:37:39,86.7
01/07/2014 13:37:40,84.4
01/07/2014 13:37:41,86
01/07/2014 13:37:42,84.5
01/07/2014 13:37:43,79.8
01/07/2014 13:37:44,81.4
01/07/2014 13:37:45,85
01/07/2014 13:37:46,78.2
01/07/2014 13:37:47,84.6
01/07/2014 13:37:48,75.5
01/07/2014 13:37:49,80.5
01/07/2014 13:37:50,83.7
01/07/2014 13:37:51,79.3
01/07/2014 13:37:52,84.3
01/07/2014 13:37:53,80.9
01/07/2014 13:37:54,81.6
01/07/2014 13:37:55,83
01/07/2014 13:37:56,77.6
01/07/2014 13:37:57,85.7
01/07/2014 13:37:58,84
01/07/2014 13:37:59,85.7
01/07/2014 13:38:00,83.3
01/07/2014 13:38:01,83.3
01/07/2014 13:38:02,79.5
01/07/2014 13:38:03,83.9
01/07/2014 13:38:04,81.5
01/07/2014 13:38:05,83.2
01/07/2014 13:38:06,82.5
01/07/2014 13:38:07,79.8
01/07/2014 13:38:08,74.9
01/07/2014 13:38:09,84.2
01/07/2014 13:38:10,83.6
01/07/2014 13:38:11,76.7
01/07/2014 13:38:12,85.5
01/07/2014 13:38:13,83.8
01/07/2014 13:38:14,82.8
01/07/2014 13:38:15,83.4
01/07/2014 13:38:16,76.2
01/07/2014 13:38:17,85.3
01/07/2014 13:38:18,76.7
01/07/2014 13:38:19,83.5
01/07/2014 13:38:20,81.8
01/07/2014 13:38:21,82.8
01/07/2014 13:38:22,83.7
01/07/2014 13:38:23,82.8
01/07/2014 13:38:24,84.5
01/07/2014 13:38:25,85.6
01/07/2014 13:38:26,86.1
01/07/2014 13:38:27,84.9
01/07/2014 13:38:28,83
01/07/2014 13:38:29,81
01/07/2014 13:38:30,84.4
01/07/2014 13:38:31,83.3
01/07/2014 13:38:32,80.6
01/07/2014 13:38:33,83.6
01/07/2014 13:38:34,81.9
01/07/2014 13:38:35,83.6
01/07/2014 13:38:36,83.3
01/07/2014 13:38:37,85.3
01/07/2014 13:38:38,81.6
01/07/2014 13:38:39,88.8
01/07/2014 13:38:40,90.1
01/07/2014 13:38:41,86.7
01/07/2014 13:38:42,89.8
01/07/2014 13:38:43,89.4
01/07/2014 13:38:44,84.6
01/07/2014 13:38:45,84.8
01/07/2014 13:38:46,85.2
01/07/2014 13:38:47,83.8
01/07/2014 13:38:48,85.2
01/07/2014 13:38:49,85.4
01/07/2014 13:38:50,86.6
01/07/2014 13:38:51,87
01/07/2014 13:38:52,93.6
01/07/2014 13:38:53,99.6
01/07/2014 13:38:54,95.6
01/07/2014 13:38:55,95.5
01/07/2014 13:38:56,96.4
01/07/2014 13:38:57,90.2
01/07/2014 13:38:58,88.9
01/07/2014 13:38:59,88.7
01/07/2014 13:39:00,86.3
01/07/2014 13:39:01,85.3
01/07/2014 13:39:02,85.9
01/07/2014 13:39:03,85.5
01/07/2014 13:39:04,85.6
01/07/2014 13:39:05,85.9
01/07/2014 13:39:06,84.8
01/07/2014 13:39:07,83.9
01/07/2014 13:39:08,85.2
01/07/2014 13:39:09,84.6
01/07/2014 13:39:10,80.4
01/07/2014 13:39:11,84.3
01/07/2014 13:39:12,86.4
01/07/2014 13:39:13,82.1
01/07/2014 13:39:14,85
01/07/2014 13:39:15,85.5
01/07/2014 13:39:16,82.7
01/07/2014 13:39:17,85.4
01/07/2014 13:39:18,84.6
01/07/2014 13:39:19,80.4
01/07/2014 13:39:20,82.1
01/07/2014 13:39:21,84.5
01/07/2014 13:39:22,83.4
01/07/2014 13:39:23,82.6
01/07/2014 13:39:24,83.8
01/07/2014 13:39:25,82.1
01/07/2014 13:39:26,82.1
01/07/2014 13:39:27,83.6
01/07/2014 13:39:28,84
01/07/2014 13:39:29,83.4
01/07/2014 13:39:30,85.7
01/07/2014 13:39:31,85.7
01/07/2014 13:39:32,85.2
01/07/2014 13:39:33,84.5
01/07/2014 13:39:34,83.1
01/07/2014 13:39:35,86.8
01/07/2014 13:39:36,86.4
01/07/2014 13:39:37,86.2
01/07/2014 13:39:38,86.6
01/07/2014 13:39:39,85.3
01/07/2014 13:39:40,89.6
01/07/2014 13:39:41,88.9
01/07/2014 13:39:42,89
01/07/2014 13:39:43,87.3
01/07/2014 13:39:44,84.3
01/07/2014 13:39:45,86.1
01/07/2014 13:39:46,84.3
01/07/2014 13:39:47,84.7
01/07/2014 13:39:48,84.4
01/07/2014 13:39:49,85.4
01/07/2014 13:39:50,84
01/07/2014 13:39:51,86.4
01/07/2014 13:39:52,85.6
01/07/2014 13:39:53,85.1
01/07/2014 13:39:54,84
01/07/2014 13:39:55,84.6
01/07/2014 13:39:56,79.9
01/07/2014 13:39:57,84.8
01/07/2014 13:39:58,83.7
01/07/2014 13:39:59,83.9
01/07/2014 13:40:00,84.7
01/07/2014 13:40:01,80.5
01/07/2014 13:40:02,83.2
01/07/2014 13:40:03,84.4
01/07/2014 13:40:04,81.8
01/07/2014 13:40:05,84.6
01/07/2014 13:40:06,81.5
01/07/2014 13:40:07,81.3
01/07/2014 13:40:08,84.5
01/07/2014 13:40:09,83.7
01/07/2014 13:40:10,82.8
01/07/2014 13:40:11,84.4
01/07/2014 13:40:12,82.9
01/07/2014 13:40:13,81.4
01/07/2014 13:40:14,85
01/07/2014 13:40:15,80.6
01/07/2014 13:40:16,87.8
01/07/2014 13:40:17,86.4
01/07/2014 13:40:18,85.9
01/07/2014 13:40:19,84.1
01/07/2014 13:40:20,84.2
01/07/2014 13:40:21,84.8
01/07/2014 13:40:22,87
01/07/2014 13:40:23,85.9
01/07/2014 13:40:24,83.7
01/07/2014 13:40:25,84.6
01/07/2014 13:40:26,84.8
01/07/2014 13:40:27,85.4
01/07/2014 13:40:28,86.2
01/07/2014 13:40:29,85.1
01/07/2014 13:40:30,85.1
01/07/2014 13:40:31,82
01/07/2014 13:40:32,82.1
01/07/2014 13:40:33,82.5
01/07/2014 13:40:34,81.7
01/07/2014 13:40:35,85.2
01/07/2014 13:40:36,84.1
01/07/2014 13:40:37,84.6
01/07/2014 13:40:38,80.9
01/07/2014 13:40:39,85.7
01/07/2014 13:40:40,79.7
01/07/2014 13:40:41,86
01/07/2014 13:40:42,85.3
01/07/2014 13:40:43,80.9
01/07/2014 13:40:44,85.7
01/07/2014 13:40:45,85.4
01/07/2014 13:40:46,84.3
01/07/2014 13:40:47,84.4
01/07/2014 13:40:48,82.5
01/07/2014 13:40:49,82.9
01/07/2014 13:40:50,87
01/07/2014 13:40:51,83.2
01/07/2014 13:40:52,84.9
01/07/2014 13:40:53,85.3
01/07/2014 13:40:54,83.6
01/07/2014 13:40:55,84.7
01/07/2014 13:40:56,86.2
01/07/2014 13:40:57,85.2
01/07/2014 13:40:58,84.4
01/07/2014 13:40:59,85.2
01/07/2014 13:41:00,83.2
01/07/2014 13:41:01,80
01/07/2014 13:41:02,86
01/07/2014 13:41:03,85.2
01/07/2014 13:41:04,82.6
01/07/2014 13:41:05,83.7
01/07/2014 13:41:06,85.4
01/07/2014 13:41:07,86.3
01/07/2014 13:41:08,92.1
01/07/2014 13:41:09,92.8
01/07/2014 13:41:10,90.8
01/07/2014 13:41:11,92.8
01/07/2014 13:41:12,99.3
01/07/2014 13:41:13,98.8
01/07/2014 13:41:14,88.4
01/07/2014 13:41:15,89.1
01/07/2014 13:41:16,88.1
01/07/2014 13:41:17,89.9
01/07/2014 13:41:18,89.4
01/07/2014 13:41:19,88.3
01/07/2014 13:41:20,88.9
01/07/2014 13:41:21,79.4
01/07/2014 13:41:22,82.6
01/07/2014 13:41:23,81.8
01/07/2014 13:41:24,87
01/07/2014 13:41:25,84.2
01/07/2014 13:41:26,79.4
01/07/2014 13:41:27,85.2
01/07/2014 13:41:28,84.8
01/07/2014 13:41:29,79.1
01/07/2014 13:41:30,85.4
01/07/2014 13:41:31,86
01/07/2014 13:41:32,80.4
01/07/2014 13:41:33,85.2
01/07/2014 13:41:34,84.5
01/07/2014 13:41:35,84.1
01/07/2014 13:41:36,83.2
01/07/2014 13:41:37,83.8
01/07/2014 13:41:38,82.2
01/07/2014 13:41:39,84.6
01/07/2014 13:41:40,85.1
01/07/2014 13:41:41,84.8
01/07/2014 13:41:42,84.8
01/07/2014 13:41:43,82.3
01/07/2014 13:41:44,83.4
01/07/2014 13:41:45,82
01/07/2014 13:41:46,84
01/07/2014 13:41:47,81.1
01/07/2014 13:41:48,82.1
01/07/2014 13:41:49,83.2
01/07/2014 13:41:50,87.2
01/07/2014 13:41:51,85.7
01/07/2014 13:41:52,85.1
01/07/2014 13:41:53,80.3
01/07/2014 13:41:54,86.8
01/07/2014 13:41:55,86.4
01/07/2014 13:41:56,80
01/07/2014 13:41:57,83
01/07/2014 13:41:58,83.2
01/07/2014 13:41:59,81.4
01/07/2014 13:42:00,84.3
01/07/2014 13:42:01,83.1
01/07/2014 13:42:02,83.6
01/07/2014 13:42:03,84.1
01/07/2014 13:42:04,84.1
01/07/2014 13:42:05,82.4
01/07/2014 13:42:06,84.5
01/07/2014 13:42:07,85.8
01/07/2014 13:42:08,82.7
01/07/2014 13:42:09,85.3
01/07/2014 13:42:10,89.5
01/07/2014 13:42:11,85.3
01/07/2014 13:42:12,85
01/07/2014 13:42:13,83.7
01/07/2014 13:42:14,90.6
01/07/2014 13:42:15,83.8
01/07/2014 13:42:16,85.9
01/07/2014 13:42:17,84.3
01/07/2014 13:42:18,84.1
01/07/2014 13:42:19,84.4
01/07/2014 13:42:20,84.7
01/07/2014 13:42:21,80.4
01/07/2014 13:42:22,83.5
01/07/2014 13:42:23,84.4
01/07/2014 13:42:24,83.3
01/07/2014 13:42:25,84.5
01/07/2014 13:42:26,84.8
01/07/2014 13:42:27,82.5
01/07/2014 13:42:28,85.4
01/07/2014 13:42:29,81.7
01/07/2014 13:42:30,84.4
01/07/2014 13:42:31,82.3
01/07/2014 13:42:32,82.3
01/07/2014 13:42:33,83.3
01/07/2014 13:42:34,85.7
01/07/2014 13:42:35,86.1
01/07/2014 13:42:36,85
01/07/2014 13:42:37,83.1
01/07/2014 13:42:38,85.2
01/07/2014 13:42:39,86.4
01/07/2014 13:42:40,86.3
01/07/2014 13:42:41,84.8
01/07/2014 13:42:42,84
01/07/2014 13:42:43,84.8
01/07/2014 13:42:44,84.9
01/07/2014 13:42:45,83.6
01/07/2014 13:42:46,83.6
01/07/2014 13:42:47,83.1
01/07/2014 13:42:48,84.1
01/07/2014 13:42:49,84
01/07/2014 13:42:50,83.6
01/07/2014 13:42:51,82.4
01/07/2014 13:42:52,83.2
01/07/2014 13:42:53,86.2
01/07/2014 13:42:54,83.5
01/07/2014 13:42:55,85.2
01/07/2014 13:42:56,84.7
01/07/2014 13:42:57,85.4
01/07/2014 13:42:58,84.6
01/07/2014 13:42:59,83.2
01/07/2014 13:43:00,85
01/07/2014 13:43:01,84.8
01/07/2014 13:43:02,85
01/07/2014 13:43:03,84.4
01/07/2014 13:43:04,84.3
01/07/2014 13:43:05,84.6
01/07/2014 13:43:06,84.2
01/07/2014 13:43:07,84.4
01/07/2014 13:43:08,81.9
01/07/2014 13:43:09,84.2
01/07/2014 13:43:10,87.1
01/07/2014 13:43:11,84.9
01/07/2014 13:43:12,84.7
01/07/2014 13:43:13,84.6
01/07/2014 13:43:14,84.1
01/07/2014 13:43:15,85.7
01/07/2014 13:43:16,84.3
01/07/2014 13:43:17,85.6
01/07/2014 13:43:18,80
01/07/2014 13:43:19,85.1
01/07/2014 13:43:20,85.7
01/07/2014 13:43:21,85.9
01/07/2014 13:43:22,83
01/07/2014 13:43:23,85.6
01/07/2014 13:43:24,85.7
01/07/2014 13:43:25,84.8
01/07/2014 13:43:26,85.6
01/07/2014 13:43:27,87.4
01/07/2014 13:43:28,84.3
01/07/2014 13:43:29,85.8
01/07/2014 13:43:30,84.7
01/07/2014 13:43:31,84.9
01/07/2014 13:43:32,81.7
01/07/2014 13:43:33,85.7
01/07/2014 13:43:34,78.3
01/07/2014 13:43:35,84.3
01/07/2014 13:43:36,79.1
01/07/2014 13:43:37,85.5
01/07/2014 13:43:38,82.1
01/07/2014 13:43:39,86.4
01/07/2014 13:43:40,84
01/07/2014 13:43:41,84.6
01/07/2014 13:43:42,87
01/07/2014 13:43:43,83.1
01/07/2014 13:43:44,81.9
01/07/2014 13:43:45,86.3
01/07/2014 13:43:46,83.3
01/07/2014 13:43:47,83.8
01/07/2014 13:43:48,83
01/07/2014 13:43:49,85.1
01/07/2014 13:43:50,85.9
01/07/2014 13:43:51,86.9
01/07/2014 13:43:52,79.2
01/07/2014 13:43:53,86.4
01/07/2014 13:43:54,87.2
01/07/2014 13:43:55,85.5
01/07/2014 13:43:56,86.4
01/07/2014 13:43:57,87.5
01/07/2014 13:43:58,87.5
01/07/2014 13:43:59,89
01/07/2014 13:44:00,88
01/07/2014 13:44:01,88.5
01/07/2014 13:44:02,90.5
01/07/2014 13:44:03,88.7
01/07/2014 13:44:04,93
01/07/2014 13:44:05,91.3
01/07/2014 13:44:06,86.7
01/07/2014 13:44:07,85.4
01/07/2014 13:44:08,83.3
01/07/2014 13:44:09,84.7
01/07/2014 13:44:10,86.8
01/07/2014 13:44:11,87.4
01/07/2014 13:44:12,84.7
01/07/2014 13:44:13,86.3
01/07/2014 13:44:14,86.4
01/07/2014 13:44:15,86.9
01/07/2014 13:44:16,90.7
01/07/2014 13:44:17,93.6
01/07/2014 13:44:18,88.6
01/07/2014 13:44:19,87.6
01/07/2014 13:44:20,88.5
01/07/2014 13:44:21,84.1
01/07/2014 13:44:22,87.3
01/07/2014 13:44:23,85.1
01/07/2014 13:44:24,83.6
01/07/2014 13:44:25,83.4
01/07/2014 13:44:26,80.3
01/07/2014 13:44:27,78.9
01/07/2014 13:44:28,84.9
01/07/2014 13:44:29,87.8
01/07/2014 13:44:30,83.1
01/07/2014 13:44:31,87
01/07/2014 13:44:32,87.3
01/07/2014 13:44:33,84.4
01/07/2014 13:44:34,79.5
01/07/2014 13:44:35,85.8
01/07/2014 13:44:36,84.3
01/07/2014 13:44:37,84
01/07/2014 13:44:38,87.2
01/07/2014 13:44:39,81.8
01/07/2014 13:44:40,86.5
01/07/2014 13:44:41,85.4
01/07/2014 13:44:42,86.4
01/07/2014 13:44:43,83.3
01/07/2014 13:44:44,87
01/07/2014 13:44:45,85.7
01/07/2014 13:44:46,85
